timestamp,txId,userSessionId,teamId,userId,adId,adCategory
31/05/2016 02:18,11638,10012,90,1639,7,hardware
31/05/2016 02:21,11633,9814,39,210,3,electronics
31/05/2016 02:22,11630,9881,61,1471,20,clothing
31/05/2016 02:22,11639,11407,51,1049,25,computers
31/05/2016 02:27,11637,9939,72,1264,9,sports
31/05/2016 02:27,11628,9925,70,1516,20,clothing
31/05/2016 02:32,11632,9682,8,2383,7,hardware
31/05/2016 02:36,11631,9881,61,1471,20,clothing
31/05/2016 02:40,11651,11400,112,1563,23,fashion
31/05/2016 02:42,11650,9754,22,90,1,sports
31/05/2016 03:11,11672,9761,22,233,14,fashion
31/05/2016 03:13,11673,9842,53,2139,13,computers
31/05/2016 03:14,11671,10048,99,277,23,fashion
31/05/2016 03:21,11670,10994,9,430,8,hardware
31/05/2016 03:30,11669,9974,78,1821,5,computers
31/05/2016 03:42,11687,10044,99,2212,25,computers
31/05/2016 03:52,11686,9867,57,2285,28,hardware
31/05/2016 04:23,11696,9909,64,2009,11,games
31/05/2016 04:36,11717,9701,11,1260,24,clothing
31/05/2016 04:43,11713,9817,44,515,18,games
31/05/2016 04:47,11711,9920,69,1162,18,games
31/05/2016 04:48,11721,9997,85,2359,9,sports
31/05/2016 04:49,11714,9908,64,846,26,movies
31/05/2016 04:50,11719,9707,13,1623,27,games
31/05/2016 04:55,11710,9792,35,279,18,games
31/05/2016 04:56,11718,9776,27,382,21,movies
31/05/2016 04:56,11715,9775,27,856,3,electronics
31/05/2016 04:57,11709,10013,93,2177,15,sports
31/05/2016 05:01,11716,9877,59,931,17,games
31/05/2016 05:05,11712,10021,94,1206,29,automotive
31/05/2016 05:06,11720,9817,44,515,19,clothing
31/05/2016 05:11,11740,10034,97,412,21,movies
31/05/2016 05:13,11741,9835,53,881,21,movies
31/05/2016 05:19,11742,9771,27,1892,2,electronics
31/05/2016 05:29,11739,9871,59,2355,11,games
31/05/2016 05:37,11757,9915,66,736,1,sports
31/05/2016 05:38,11755,10090,86,1732,7,hardware
31/05/2016 05:39,11753,10027,97,1756,29,automotive
31/05/2016 05:40,11760,11667,128,1111,11,games
31/05/2016 05:44,11759,9700,11,2222,21,movies
31/05/2016 05:44,11756,10039,99,2368,8,hardware
31/05/2016 05:45,11761,9897,64,1567,13,computers
31/05/2016 05:48,11762,9791,35,807,19,clothing
31/05/2016 05:52,11758,9768,27,1065,8,hardware
31/05/2016 05:57,11754,9705,11,390,4,games
31/05/2016 06:07,11783,9833,51,448,7,hardware
31/05/2016 06:11,11788,9817,44,515,22,computers
31/05/2016 06:12,11789,9811,36,1001,15,sports
31/05/2016 06:14,11786,9701,11,1260,2,electronics
31/05/2016 06:15,11781,9883,61,1645,21,movies
31/05/2016 06:18,11779,9844,53,670,18,games
31/05/2016 06:20,11785,10470,99,1744,5,computers
31/05/2016 06:24,11787,9918,66,1360,13,computers
31/05/2016 06:28,11784,9989,84,2218,1,sports
31/05/2016 06:31,11778,10000,85,864,4,games
31/05/2016 06:33,11782,10470,99,1744,23,fashion
31/05/2016 06:35,11780,9700,11,2222,8,hardware
31/05/2016 06:38,11806,9757,22,1717,15,sports
31/05/2016 06:45,11814,10026,97,819,6,movies
31/05/2016 06:45,11809,11379,39,1880,11,games
31/05/2016 06:53,11807,9966,77,751,5,computers
31/05/2016 06:59,11808,9827,51,1318,15,sports
31/05/2016 07:00,11805,9876,59,2029,22,computers
31/05/2016 07:01,11813,9747,22,415,25,computers
31/05/2016 07:02,11810,9820,44,827,23,fashion
31/05/2016 07:03,11812,10001,85,84,12,computers
31/05/2016 07:06,11811,9934,71,1093,29,automotive
31/05/2016 07:11,11836,9945,74,62,10,fashion
31/05/2016 07:14,11838,9768,27,1065,25,computers
31/05/2016 07:15,11835,9974,78,1821,24,clothing
31/05/2016 07:19,11839,9781,28,1465,24,clothing
31/05/2016 07:24,11841,9893,64,708,14,fashion
31/05/2016 07:24,11840,9827,51,1318,8,hardware
31/05/2016 07:30,11833,9792,35,279,19,clothing
31/05/2016 07:31,11834,9851,53,1687,27,games
31/05/2016 07:36,11837,10047,99,1804,3,electronics
31/05/2016 07:39,11858,9802,36,445,9,sports
31/05/2016 07:43,11868,9802,36,445,6,movies
31/05/2016 07:43,11866,9832,51,1393,7,hardware
31/05/2016 07:47,11865,9781,28,1465,16,clothing
31/05/2016 07:48,11867,10001,85,84,21,movies
31/05/2016 07:55,11860,9859,54,165,10,fashion
31/05/2016 07:55,11873,9880,61,511,9,sports
31/05/2016 07:58,11863,9820,44,827,27,games
31/05/2016 07:58,11859,9834,53,1863,4,games
31/05/2016 07:59,11862,10013,93,2177,14,fashion
31/05/2016 07:59,11870,9834,53,1863,16,clothing
31/05/2016 08:01,11861,9974,78,1821,21,movies
31/05/2016 08:03,11872,9858,54,1234,5,computers
31/05/2016 08:03,11864,9781,28,1465,14,fashion
31/05/2016 08:06,11869,9842,53,2139,28,hardware
31/05/2016 08:06,11871,9965,77,343,9,sports
31/05/2016 08:08,11900,10037,97,1609,28,hardware
31/05/2016 08:12,11898,9866,57,306,11,games
31/05/2016 08:13,11899,9891,63,212,4,games
31/05/2016 08:19,11894,9855,54,2379,23,fashion
31/05/2016 08:19,11901,10031,97,649,10,fashion
31/05/2016 08:20,11897,10045,99,2032,17,games
31/05/2016 08:22,11896,9833,51,448,24,clothing
31/05/2016 08:24,11895,9891,63,212,8,hardware
31/05/2016 09:13,11942,11700,111,1016,5,computers
31/05/2016 09:14,11936,9889,63,462,14,fashion
31/05/2016 09:15,11940,9882,61,1085,17,games
31/05/2016 09:15,11937,10367,109,1019,28,hardware
31/05/2016 09:18,11938,9738,20,1801,8,hardware
31/05/2016 09:18,11943,9883,61,1645,23,fashion
31/05/2016 09:25,11934,9792,35,279,0,sports
31/05/2016 09:29,11939,9876,59,2029,20,clothing
31/05/2016 09:32,11935,10023,94,896,13,computers
31/05/2016 09:32,11933,11150,105,1760,17,games
31/05/2016 09:33,11941,9734,20,355,6,movies
31/05/2016 09:45,11959,10034,97,412,25,computers
31/05/2016 09:48,11962,9909,64,2009,25,computers
31/05/2016 09:50,11956,9850,53,769,7,hardware
31/05/2016 09:51,11961,9904,64,68,24,clothing
31/05/2016 09:53,11963,9760,22,1022,27,games
31/05/2016 10:00,11955,11379,39,1880,17,games
31/05/2016 10:00,11958,10012,90,1639,1,sports
31/05/2016 10:01,11960,10022,94,352,11,games
31/05/2016 10:01,11957,10036,97,1522,15,sports
31/05/2016 10:04,11964,9827,51,1318,11,games
31/05/2016 10:04,11966,9961,75,65,24,clothing
31/05/2016 10:05,11965,10048,99,277,19,clothing
31/05/2016 10:06,11954,9789,35,2199,18,games
31/05/2016 10:09,11990,9833,51,448,6,movies
31/05/2016 10:10,11991,9862,54,243,29,automotive
31/05/2016 10:11,11999,10016,93,417,9,sports
31/05/2016 10:11,11987,10034,97,412,22,computers
31/05/2016 10:13,12001,10048,99,277,14,fashion
31/05/2016 10:13,11992,9816,44,1926,24,clothing
31/05/2016 10:15,11984,9838,53,1059,5,computers
31/05/2016 10:18,11997,9766,27,820,26,movies
31/05/2016 10:18,11998,9720,18,128,23,fashion
31/05/2016 10:19,11995,9835,53,881,19,clothing
31/05/2016 10:19,12000,9780,27,1935,6,movies
31/05/2016 10:20,11994,9843,53,1740,20,clothing
31/05/2016 10:20,11988,10026,97,819,24,clothing
31/05/2016 10:23,11989,9915,66,736,10,fashion
31/05/2016 10:24,11993,9688,9,21,15,sports
31/05/2016 10:26,11985,10036,97,1522,21,movies
31/05/2016 10:26,11996,9914,66,12,8,hardware
31/05/2016 10:29,11986,9889,63,462,20,clothing
31/05/2016 10:55,12012,10721,121,1915,4,games
31/05/2016 10:56,12013,10019,94,1535,16,clothing
31/05/2016 11:08,12039,9935,72,1370,7,hardware
31/05/2016 11:09,12038,9705,11,390,6,movies
31/05/2016 11:14,12037,10012,90,1639,8,hardware
31/05/2016 11:16,12034,11983,119,2356,17,games
31/05/2016 11:18,12041,9734,20,355,26,movies
31/05/2016 11:23,12031,9862,54,243,25,computers
31/05/2016 11:25,12043,10048,99,277,8,hardware
31/05/2016 11:27,12036,9800,35,740,6,movies
31/05/2016 11:28,12040,9789,35,2199,26,movies
31/05/2016 11:29,12033,9925,70,1516,10,fashion
31/05/2016 11:32,12042,9902,64,1367,4,games
31/05/2016 11:33,12027,9817,44,515,27,games
31/05/2016 11:34,12030,9724,18,1958,16,clothing
31/05/2016 11:35,12032,9938,72,1856,21,movies
31/05/2016 11:35,12025,10050,100,2306,23,fashion
31/05/2016 11:35,12028,10016,93,417,15,sports
31/05/2016 11:36,12035,9757,22,1717,1,sports
31/05/2016 11:36,12026,9785,32,2336,24,clothing
31/05/2016 11:36,12029,9867,57,2285,5,computers
31/05/2016 11:37,12055,9811,36,1001,21,movies
31/05/2016 11:43,12060,11571,8,1241,14,fashion
31/05/2016 11:44,12058,9903,64,1157,8,hardware
31/05/2016 11:45,12062,10046,99,97,27,games
31/05/2016 11:45,12065,9844,53,670,13,computers
31/05/2016 11:53,12061,10022,94,352,0,sports
31/05/2016 11:54,12064,9966,77,751,2,electronics
31/05/2016 11:54,12066,9714,18,1658,11,games
31/05/2016 11:56,12054,9995,85,1387,2,electronics
31/05/2016 11:57,12059,9802,36,445,7,hardware
31/05/2016 11:59,12063,9997,85,2359,21,movies
31/05/2016 12:04,12056,9829,51,810,0,sports
31/05/2016 12:06,12057,9827,51,1318,29,automotive
31/05/2016 12:09,12080,9865,57,2221,12,computers
31/05/2016 12:12,12073,9900,64,504,21,movies
31/05/2016 12:13,12081,11300,93,2230,25,computers
31/05/2016 12:13,12075,9785,32,2336,26,movies
31/05/2016 12:14,12074,9676,2,518,16,clothing
31/05/2016 12:15,12085,9772,27,471,7,hardware
31/05/2016 12:16,12077,9792,35,279,13,computers
31/05/2016 12:20,12086,9716,18,121,24,clothing
31/05/2016 12:21,12088,9894,64,1588,5,computers
31/05/2016 12:24,12084,9990,84,244,16,clothing
31/05/2016 12:28,12078,9761,22,233,13,computers
31/05/2016 12:29,12083,9816,44,1926,7,hardware
31/05/2016 12:30,12076,10049,100,1793,20,clothing
31/05/2016 12:31,12082,10090,86,1732,1,sports
31/05/2016 12:32,12087,11667,128,1111,24,clothing
31/05/2016 12:36,12079,10487,66,1721,0,sports
31/05/2016 12:37,12100,9772,27,471,24,clothing
31/05/2016 12:45,12102,9694,9,1027,27,games
31/05/2016 12:57,12101,9864,57,1320,17,games
31/05/2016 13:05,12099,10038,97,9,3,electronics
31/05/2016 13:08,12123,9790,35,2243,12,computers
31/05/2016 13:08,12122,11400,112,1563,0,sports
31/05/2016 13:11,12120,9979,82,1214,0,sports
31/05/2016 13:12,12111,9910,64,2084,4,games
31/05/2016 13:15,12116,9925,70,1516,17,games
31/05/2016 13:15,12124,9805,36,2161,6,movies
31/05/2016 13:17,12110,9838,53,1059,11,games
31/05/2016 13:17,12115,9707,13,1623,24,clothing
31/05/2016 13:21,12118,10253,72,455,23,fashion
31/05/2016 13:22,12119,9871,59,2355,28,hardware
31/05/2016 13:22,12121,10048,99,277,14,fashion
31/05/2016 13:24,12114,9944,74,1270,29,automotive
31/05/2016 13:24,12117,9920,69,1162,9,sports
31/05/2016 13:25,12109,9673,2,624,19,clothing
31/05/2016 13:28,12112,9880,61,511,15,sports
31/05/2016 13:29,12113,10995,25,2216,28,hardware
31/05/2016 13:37,12143,9871,59,2355,22,computers
31/05/2016 14:02,12142,10011,90,1972,28,hardware
31/05/2016 14:12,12174,9949,74,2132,12,computers
31/05/2016 14:18,12168,9882,61,1085,3,electronics
31/05/2016 14:19,12166,9826,51,1485,17,games
31/05/2016 14:20,12172,9838,53,1059,29,automotive
31/05/2016 14:20,12170,9730,18,1064,18,games
31/05/2016 14:20,12164,10021,94,1206,25,computers
31/05/2016 14:20,12175,9729,18,934,13,computers
31/05/2016 14:21,12171,9768,27,1065,19,clothing
31/05/2016 14:25,12173,11300,93,2230,18,games
31/05/2016 14:30,12165,9817,44,515,21,movies
31/05/2016 14:32,12169,9734,20,355,16,clothing
31/05/2016 14:32,12167,9990,84,244,5,computers
31/05/2016 14:32,12176,9950,74,367,14,fashion
31/05/2016 14:37,12192,9772,27,471,28,hardware
31/05/2016 14:37,12184,9966,77,751,26,movies
31/05/2016 14:38,12194,9721,18,374,12,computers
31/05/2016 14:40,12199,12108,71,113,10,fashion
31/05/2016 14:41,12187,9891,63,212,17,games
31/05/2016 14:42,12196,10027,97,1756,29,automotive
31/05/2016 14:43,12186,9889,63,462,23,fashion
31/05/2016 14:43,12188,9769,27,611,28,hardware
31/05/2016 14:45,12185,9800,35,740,19,clothing
31/05/2016 14:47,12200,9689,9,1300,29,automotive
31/05/2016 14:49,12191,9889,63,462,26,movies
31/05/2016 14:52,12193,9767,27,221,1,sports
31/05/2016 14:53,12190,9702,11,222,7,hardware
31/05/2016 15:00,12198,10039,99,2368,17,games
31/05/2016 15:00,12195,10994,9,430,4,games
31/05/2016 15:04,12189,11093,103,1759,22,computers
31/05/2016 15:04,12197,9864,57,1320,28,hardware
31/05/2016 15:07,12217,9961,75,65,5,computers
31/05/2016 15:07,12224,9729,18,934,27,games
31/05/2016 15:09,12228,9889,63,462,20,clothing
31/05/2016 15:10,12216,9820,44,827,0,sports
31/05/2016 15:11,12219,9719,18,1874,23,fashion
31/05/2016 15:14,12226,10994,9,430,25,computers
31/05/2016 15:15,12221,12163,130,1445,25,computers
31/05/2016 15:17,12220,9721,18,374,20,clothing
31/05/2016 15:17,12223,9723,18,1205,4,games
31/05/2016 15:18,12218,9883,61,1645,20,clothing
31/05/2016 15:24,12222,9938,72,1856,24,clothing
31/05/2016 15:25,12225,9995,85,1387,1,sports
31/05/2016 15:30,12230,9893,64,708,16,clothing
31/05/2016 15:31,12229,9820,44,827,11,games
31/05/2016 15:34,12227,10045,99,2032,27,games
31/05/2016 15:39,12245,9938,72,1856,22,computers
31/05/2016 16:05,12244,10022,94,352,11,games
31/05/2016 16:09,12266,9771,27,1892,5,computers
31/05/2016 16:11,12264,9880,61,511,8,hardware
31/05/2016 16:13,12258,9949,74,2132,13,computers
31/05/2016 16:14,12261,11407,51,1049,18,games
31/05/2016 16:18,12262,9994,85,309,4,games
31/05/2016 16:21,12253,9907,64,564,27,games
31/05/2016 16:21,12263,9904,64,68,22,computers
31/05/2016 16:22,12257,9772,27,471,29,automotive
31/05/2016 16:25,12254,9707,13,1623,19,clothing
31/05/2016 16:25,12260,9775,27,856,3,electronics
31/05/2016 16:26,12256,9889,63,462,29,automotive
31/05/2016 16:28,12265,10026,97,819,7,hardware
31/05/2016 16:32,12255,9867,57,2285,13,computers
31/05/2016 16:36,12259,9766,27,820,29,automotive
31/05/2016 16:41,12279,9883,61,1645,11,games
31/05/2016 16:41,12280,9790,35,2243,7,hardware
31/05/2016 16:48,12284,9785,32,2336,19,clothing
31/05/2016 16:56,12281,9676,2,518,3,electronics
31/05/2016 17:02,12282,9972,77,2248,17,games
31/05/2016 17:06,12283,9705,11,390,12,computers
31/05/2016 17:10,12305,9820,44,827,22,computers
31/05/2016 17:11,12304,9831,51,2030,10,fashion
31/05/2016 17:11,12307,11983,119,2356,7,hardware
31/05/2016 17:15,12296,11400,112,1563,26,movies
31/05/2016 17:15,12312,10090,86,1732,26,movies
31/05/2016 17:16,12302,9909,64,2009,26,movies
31/05/2016 17:18,12314,9974,78,1821,4,games
31/05/2016 17:19,12311,10019,94,1535,28,hardware
31/05/2016 17:20,12298,9902,64,1367,23,fashion
31/05/2016 17:24,12294,11300,93,2230,12,computers
31/05/2016 17:26,12309,9682,8,2383,13,computers
31/05/2016 17:27,12303,9902,64,1367,9,sports
31/05/2016 17:28,12299,9791,35,807,3,electronics
31/05/2016 17:28,12301,10052,100,2092,25,computers
31/05/2016 17:31,12308,9908,64,846,1,sports
31/05/2016 17:31,12310,9974,78,1821,13,computers
31/05/2016 17:32,12306,10049,100,1793,3,electronics
31/05/2016 17:34,12313,9827,51,1318,0,sports
31/05/2016 17:36,12295,9834,53,1863,6,movies
31/05/2016 17:36,12297,9791,35,807,19,clothing
31/05/2016 17:36,12300,11407,51,1049,22,computers
31/05/2016 17:46,12739,12554,64,1588,24,clothing
31/05/2016 18:09,12756,12339,9,1027,8,hardware
31/05/2016 18:18,12755,12397,22,844,4,games
31/05/2016 18:34,12758,11832,122,1809,1,sports
31/05/2016 18:34,12757,12754,123,1634,29,automotive
31/05/2016 18:41,12775,12345,11,2222,22,computers
31/05/2016 18:46,12773,12352,13,1362,15,sports
31/05/2016 18:50,12771,12315,2,624,22,computers
31/05/2016 18:55,12772,12418,27,221,17,games
31/05/2016 18:58,12774,12655,82,365,29,automotive
31/05/2016 19:04,12776,12611,72,455,21,movies
31/05/2016 19:06,12777,12489,51,1049,14,fashion
31/05/2016 19:11,12794,12203,109,1019,20,clothing
31/05/2016 19:21,12793,12481,51,1485,27,games
31/05/2016 19:25,12796,12534,59,931,12,computers
31/05/2016 19:27,12792,12376,18,1064,10,fashion
31/05/2016 19:28,12797,12547,63,462,28,hardware
31/05/2016 19:33,12798,12517,54,1436,8,hardware
31/05/2016 19:36,12795,12633,75,358,13,computers
31/05/2016 19:40,12815,12482,51,1318,19,clothing
31/05/2016 19:45,12821,12558,64,1997,28,hardware
31/05/2016 19:49,12820,12725,100,2092,23,fashion
31/05/2016 19:49,12818,12487,51,1393,4,games
31/05/2016 19:51,12817,12472,44,515,7,hardware
31/05/2016 19:53,12822,12533,59,2029,19,clothing
31/05/2016 19:58,12816,12407,22,1022,16,clothing
31/05/2016 19:59,12819,12362,18,121,11,games
31/05/2016 20:02,12814,12397,22,844,12,computers
31/05/2016 20:07,12841,12341,9,1091,2,electronics
31/05/2016 20:18,12842,12697,94,741,8,hardware
31/05/2016 20:32,12843,12585,69,1162,18,games
31/05/2016 20:45,12856,12339,9,1027,15,sports
31/05/2016 20:49,12855,12590,70,1516,5,computers
31/05/2016 20:55,12857,12203,109,1019,10,fashion
31/05/2016 20:57,12859,12404,22,1717,27,games
31/05/2016 21:02,12858,12418,27,221,15,sports
31/05/2016 21:06,12854,12338,9,371,20,clothing
31/05/2016 21:09,12880,12477,44,935,9,sports
31/05/2016 21:10,12884,12370,18,1958,12,computers
31/05/2016 21:12,12892,12692,94,1535,11,games
31/05/2016 21:13,12887,12636,77,343,17,games
31/05/2016 21:14,12882,12376,18,1064,0,sports
31/05/2016 21:14,12891,12346,11,1260,29,automotive
31/05/2016 21:17,12890,12440,35,2199,23,fashion
31/05/2016 21:20,12883,12695,94,352,1,sports
31/05/2016 21:23,12881,12469,39,1880,22,computers
31/05/2016 21:31,12879,12425,27,1329,20,clothing
31/05/2016 21:33,12889,12507,53,1687,8,hardware
31/05/2016 21:33,12886,12578,66,473,15,sports
31/05/2016 21:34,12888,12753,69,34,21,movies
31/05/2016 21:35,12885,12454,36,445,29,automotive
31/05/2016 21:37,12905,12467,39,210,0,sports
31/05/2016 21:37,12903,12546,63,83,19,clothing
31/05/2016 21:44,12908,12571,64,1017,29,automotive
31/05/2016 21:47,12911,12474,44,2283,13,computers
31/05/2016 21:47,12910,12509,54,770,1,sports
31/05/2016 21:48,12914,12684,90,1639,2,electronics
31/05/2016 21:51,12906,12163,130,1445,3,electronics
31/05/2016 21:54,12902,12661,84,244,5,computers
31/05/2016 21:54,12907,12514,54,178,11,games
31/05/2016 21:56,12909,12486,51,2030,8,hardware
31/05/2016 21:59,12904,12546,63,83,29,automotive
31/05/2016 22:03,12912,12418,27,221,2,electronics
31/05/2016 22:04,12913,12420,27,611,14,fashion
31/05/2016 22:06,12915,12570,64,2084,18,games
31/05/2016 22:07,12937,12482,51,1318,7,hardware
31/05/2016 22:08,12936,12636,77,343,9,sports
31/05/2016 22:10,12938,12486,51,2030,8,hardware
31/05/2016 22:11,12943,12178,115,1000,7,hardware
31/05/2016 22:12,12942,12720,99,277,24,clothing
31/05/2016 22:17,12930,12454,36,445,14,fashion
31/05/2016 22:19,12946,12697,94,741,25,computers
31/05/2016 22:22,12940,12547,63,462,17,games
31/05/2016 22:24,12941,12477,44,935,28,hardware
31/05/2016 22:25,12931,12699,97,1756,24,clothing
31/05/2016 22:26,12945,12202,109,2293,6,movies
31/05/2016 22:26,12929,12629,75,253,25,computers
31/05/2016 22:27,12939,12370,18,1958,28,hardware
31/05/2016 22:29,12935,12698,97,819,15,sports
31/05/2016 22:30,12932,12681,86,1732,22,computers
31/05/2016 22:33,12933,12723,100,2306,19,clothing
31/05/2016 22:33,12944,12484,51,810,7,hardware
31/05/2016 22:33,12934,12637,77,751,22,computers
31/05/2016 22:34,12928,12432,28,1465,20,clothing
31/05/2016 22:37,12964,11093,103,1759,2,electronics
31/05/2016 22:39,12977,12643,77,2248,23,fashion
31/05/2016 22:41,12971,12716,99,2212,17,games
31/05/2016 22:43,12973,12376,18,1064,14,fashion
31/05/2016 22:47,12970,12334,9,1300,0,sports
31/05/2016 22:48,12976,12423,27,471,6,movies
31/05/2016 22:49,12961,12578,66,473,20,clothing
31/05/2016 22:49,12960,12351,13,1623,24,clothing
31/05/2016 22:52,12967,12878,77,1989,7,hardware
31/05/2016 22:52,12965,12519,54,243,22,computers
31/05/2016 22:52,12974,12474,44,2283,10,fashion
31/05/2016 22:55,12963,12723,100,2306,5,computers
31/05/2016 22:56,12962,12318,2,518,7,hardware
31/05/2016 22:57,12972,12639,77,1304,20,clothing
31/05/2016 22:59,12966,12619,74,367,16,clothing
31/05/2016 22:59,12968,12517,54,1436,16,clothing
31/05/2016 23:00,12979,11400,112,1563,19,clothing
31/05/2016 23:03,12969,12539,61,1471,29,automotive
31/05/2016 23:04,12978,12540,61,1085,12,computers
31/05/2016 23:05,12975,12636,77,343,1,sports
31/05/2016 23:08,12997,12334,9,1300,23,fashion
31/05/2016 23:11,12988,12423,27,471,22,computers
31/05/2016 23:14,12993,12706,97,412,25,computers
31/05/2016 23:14,12992,12698,97,819,1,sports
31/05/2016 23:21,12998,12318,2,518,9,sports
31/05/2016 23:22,12990,12366,18,128,7,hardware
31/05/2016 23:26,12996,12432,28,1465,8,hardware
31/05/2016 23:28,12994,12568,64,846,10,fashion
31/05/2016 23:29,12999,12607,72,1264,2,electronics
31/05/2016 23:30,13000,12754,123,1634,26,movies
31/05/2016 23:31,12989,12668,85,2359,20,clothing
31/05/2016 23:33,12991,12630,75,65,22,computers
31/05/2016 23:34,12995,12520,54,1163,15,sports
31/05/2016 23:37,13025,12611,72,455,6,movies
31/05/2016 23:37,13035,12614,74,62,0,sports
31/05/2016 23:40,13024,12641,77,595,3,electronics
31/05/2016 23:40,13027,12202,109,2293,9,sports
31/05/2016 23:41,13021,12576,66,736,17,games
31/05/2016 23:41,13034,12570,64,2084,25,computers
31/05/2016 23:42,13031,12328,9,1277,12,computers
31/05/2016 23:43,13036,12450,35,2127,13,computers
31/05/2016 23:45,13029,12394,22,415,27,games
31/05/2016 23:45,13032,12328,9,1277,9,sports
31/05/2016 23:48,13022,12399,22,157,16,clothing
31/05/2016 23:48,13026,12853,72,1201,4,games
31/05/2016 23:51,13037,12328,9,1277,22,computers
31/05/2016 23:52,13023,12600,71,1697,23,fashion
31/05/2016 23:55,13020,12601,71,1093,0,sports
31/05/2016 23:57,13028,12520,54,1163,16,clothing
01/06/2016 00:01,13030,12633,75,358,29,automotive
01/06/2016 00:05,13033,12444,35,868,3,electronics
01/06/2016 00:07,13047,12490,53,1863,18,games
01/06/2016 00:07,13068,12427,27,382,16,clothing
01/06/2016 00:08,13060,12456,36,127,22,computers
01/06/2016 00:13,13064,12606,72,1856,27,games
01/06/2016 00:14,13057,12484,51,810,8,hardware
01/06/2016 00:16,13049,12613,74,1270,22,computers
01/06/2016 00:16,13058,12661,84,244,11,games
01/06/2016 00:17,13050,12328,9,1277,8,hardware
01/06/2016 00:18,13052,11400,112,1563,20,clothing
01/06/2016 00:22,13065,12499,53,1740,8,hardware
01/06/2016 00:22,13067,12709,97,1609,26,movies
01/06/2016 00:22,13048,12698,97,819,20,clothing
01/06/2016 00:23,13055,12351,13,1623,1,sports
01/06/2016 00:25,13066,12660,84,2218,9,sports
01/06/2016 00:25,13063,12564,64,68,21,movies
01/06/2016 00:25,13059,12358,13,271,7,hardware
01/06/2016 00:26,13053,12441,35,2243,2,electronics
01/06/2016 00:26,13054,12443,35,279,27,games
01/06/2016 00:28,13051,12632,75,1771,23,fashion
01/06/2016 00:29,13062,12404,22,1717,15,sports
01/06/2016 00:33,13056,12367,18,374,8,hardware
01/06/2016 00:36,13061,12346,11,1260,10,fashion
01/06/2016 00:38,13089,12579,66,1360,24,clothing
01/06/2016 00:42,13092,12203,109,1019,0,sports
01/06/2016 00:46,13093,11701,111,855,12,computers
01/06/2016 00:46,13096,12791,114,2128,26,movies
01/06/2016 00:47,13091,12419,27,1065,17,games
01/06/2016 00:50,13099,12570,64,2084,2,electronics
01/06/2016 00:51,13095,12412,25,1807,11,games
01/06/2016 00:52,13094,11667,128,1111,5,computers
01/06/2016 00:54,13088,12603,72,1370,21,movies
01/06/2016 00:59,13084,12718,99,97,14,fashion
01/06/2016 00:59,13097,12713,99,1,26,movies
01/06/2016 01:00,13083,12558,64,1997,15,sports
01/06/2016 01:01,13085,12345,11,2222,11,games
01/06/2016 01:01,13090,12639,77,1304,20,clothing
01/06/2016 01:01,13086,12381,20,355,21,movies
01/06/2016 01:04,13100,12431,27,1935,18,games
01/06/2016 01:04,13087,12637,77,751,2,electronics
01/06/2016 01:06,13098,12512,54,2379,2,electronics
01/06/2016 01:07,13122,12614,74,62,25,computers
01/06/2016 01:08,13124,11427,117,1249,6,movies
01/06/2016 01:08,13120,12367,18,374,9,sports
01/06/2016 01:11,13110,12392,22,76,17,games
01/06/2016 01:14,13109,12840,105,399,26,movies
01/06/2016 01:15,13114,12532,59,2133,5,computers
01/06/2016 01:16,13117,12668,85,2359,3,electronics
01/06/2016 01:19,13116,12753,69,34,7,hardware
01/06/2016 01:20,13111,12202,109,2293,29,automotive
01/06/2016 01:22,13123,12437,32,1815,24,clothing
01/06/2016 01:22,13119,12471,44,1926,7,hardware
01/06/2016 01:30,13112,12557,64,1567,17,games
01/06/2016 01:30,13113,12441,35,2243,6,movies
01/06/2016 01:32,13121,12326,8,2383,2,electronics
01/06/2016 01:33,13125,12519,54,243,6,movies
01/06/2016 01:33,13118,12650,82,1214,5,computers
01/06/2016 01:35,13115,12661,84,244,24,clothing
01/06/2016 01:37,13142,12203,109,1019,13,computers
01/06/2016 01:40,13145,12568,64,846,1,sports
01/06/2016 01:40,13141,12339,9,1027,18,games
01/06/2016 01:42,13146,12163,130,1445,28,hardware
01/06/2016 01:43,13144,12569,64,2009,24,clothing
01/06/2016 01:47,13143,12451,35,740,11,games
01/06/2016 01:47,13147,12443,35,279,15,sports
01/06/2016 01:49,13150,11083,95,436,28,hardware
01/06/2016 01:50,13148,12610,72,1307,21,movies
01/06/2016 01:51,13140,12721,99,1744,1,sports
01/06/2016 01:58,13139,12351,13,1623,14,fashion
01/06/2016 02:00,13149,12618,74,2132,0,sports
01/06/2016 02:10,13166,12352,13,1362,27,games
01/06/2016 02:30,13165,12443,35,279,28,hardware
01/06/2016 02:37,13184,12585,69,1162,20,clothing
01/06/2016 02:37,13182,12509,54,770,1,sports
01/06/2016 02:37,13183,11093,103,1759,16,clothing
01/06/2016 02:38,13185,12666,85,1387,23,fashion
01/06/2016 02:39,13186,12661,84,244,2,electronics
01/06/2016 02:43,13181,12558,64,1997,7,hardware
01/06/2016 02:52,13180,12367,18,374,2,electronics
01/06/2016 02:57,13187,12644,78,1769,3,electronics
01/06/2016 03:07,13205,12474,44,2283,14,fashion
01/06/2016 03:07,13211,12381,20,355,4,games
01/06/2016 03:08,13208,12334,9,1300,16,clothing
